theta,k,L,Qd,n,u,M,Qeq,Qstar,Qoa,region_eq,fstar_cournot
1226.49553,825940.709,5256678.72,31898.6982,9,1.37766119,18.4931086,0,0,0,0,-826872.76
42978.8573,357582.486,736428.285,66764.6782,4,1.67867982,2.27545235,0,0,0,0,-314972.102
9056.99578,460176.888,1804342.16,92245.3486,6,1.33702368,13.5584689,0,0,0,0,-451838.952
12963.2011,33297.0812,329384.587,275949.357,4,0.739709858,2.01453976,0,0,0,0,-20406.5027
2915955.85,922032.252,334836.668,511156.76,9,2.01600901,1.99622063,314478.674,349346.829,349420.749,2,-221056.081
5434.16488,561182.362,1183058.51,22389.2686,6,0.85671038,3.36021447,0,0,0,0,-556050.295
2999494.73,230987.11,1117778.3,111501.49,8,0.570603704,10.949945,91469.8734,102898.933,102903.608,1,-345898.208
30029.3642,948200.334,636235.749,68741.8473,4,1.02283598,10.4227864,0,0,0,0,-918364.939
1721370.77,206284.098,536316.929,241793.51,5,0.525641661,5.97913348,177326.042,212775.894,212791.25,2,-302869.327
2853480.12,31223.2727,705511.65,278692.93,6,0.56546777,0.624990516,236239.865,275593.819,275613.176,2,-470125.079
2954.57057,68964.1312,4128682.62,237434.048,4,2.66575676,20.1215894,0,0,0,0,-69290.0565
445173.751,956192.695,420971.658,337761.108,7,0.217828199,9.98989093,0,0,0,0,-511046.276
1777.78209,30992.6711,1616850.17,525314.784,2,0.910388985,1.86649486,0,0,0,0,-29653.626
1758.43147,38200.0084,427577.645,236140.3,7,0.709349485,1.70972811,0,0,0,0,-36531.9799
928.506718,73445.2035,1192911.37,61546.2382,8,0.963850041,21.4606914,0,0,0,0,-72859.4055
196093.824,605759.744,9725007.29,340680.641,4,2.01853071,11.628788,0,0,0,0,-415516.956
1955.7777,790728.739,8016751,13253.9166,2,1.22871702,28.5774132,0,0,0,0,-791708.973
35320.433,34139.4445,1290970.83,66981.0359,8,1.72749845,5.65627102,863.912703,887.226595,971.901791,1,-13.9321089
125689.129,33597.8372,703683.212,440642.954,5,1.79629121,42.7404227,265900.638,316583.109,319080.765,1,-17481.4145
14000.7548,61706.5527,342334.965,676546.327,3,1.29257324,20.1100793,0,0,0,0,-47837.6886
51610.7634,42848.9561,385272.127,636581.855,5,0.236669965,4.05652074,89604.6398,107295.677,107525.568,2,-1724.51617
2531.44393,238134.242,1192492.02,724636.978,9,0.231617272,22.5275018,0,0,0,0,-235685.123
473.037398,333609.361,440462.869,39571.2187,6,1.89067198,2.00313952,0,0,0,0,-333384.541
3860.40171,79536.0446,9987970.37,112449.013,3,1.17428836,18.7932652,0,0,0,0,-79171.5468
3304.06735,881507.891,7516706.64,590397.346,10,0.86593571,4.49322297,0,0,0,0,-880143.908
21083.7468,867770.458,835009.497,107746.221,8,1.01555021,24.1263555,0,0,0,0,-846939.466
1489469.24,62449.7883,2990124.28,373920.57,10,0.741748825,9.91180899,325210.384,357376.118,357731.422,2,-141077.491
927.845045,516084.856,5584929.94,27031.3905,2,0.984495029,1.02204992,0,0,0,0,-516795.859
38085.377,562545.624,8671229.62,28624.6924,3,1.19504474,6.29708095,0,0,0,0,-527548.923
18022.5966,885168.921,975630.36,21876.2739,2,4.4865627,12.3656644,0,0,0,0,-868451.012
1211708.83,88436.3551,1189779.32,164420.813,10,0.322764136,77.9151089,138537.526,152376.532,152391.279,1,-112196.244
120221.481,31155.2476,546310.636,41831.8326,4,1.10730935,12.6236981,24733.7068,30901.9312,30917.1335,1,-22166.8485
1296.90376,606597.763,902784.466,251030.419,8,0.804254218,2.06587727,0,0,0,0,-605517.273
98083.6744,62274.3187,5012212.21,206971.636,6,1.56077686,3.20395749,58864.9832,66524.4126,68675.8138,2,-4356.06222
592.426932,717203.312,4240397.15,15157.1685,7,2.89041677,8.48158889,0,0,0,0,-720264.094
1649062.44,395998.476,3089124.16,46713.6936,8,1.38356204,6.16167994,31513.3703,35442.8423,35452.5415,1,-156088.478
1234.92973,347999.937,506690.3,609716.905,8,0.339808321,7.65500995,0,0,0,0,-346816.327
2745.51071,304870.908,3490634.47,391242.444,6,3.39109266,20.8315981,0,0,0,0,-305653.583
39275.8214,157812.455,5004139.99,312957.071,6,0.893224605,2.39613037,0,0,0,0,-119868.92
11378.5376,898930.612,1837508.06,953638.181,2,0.520339134,6.09197167,0,0,0,0,-887837.06
307.227557,253401.375,1128952.69,960315.687,3,1.01592426,46.7455854,0,0,0,0,-253436.005
5640.23634,152633.473,4328821.65,424063.57,7,1.51912423,10.5688851,0,0,0,0,-148953.301
845.902957,152618.492,1514056.09,501094.396,3,2.68451582,10.1643777,0,0,0,0,-152984.067
138178.109,51021.3234,330967.774,13002.0985,8,3.05578867,8.360801,7263.50894,8168.32639,8171.44756,1,-10819.5947
55350.1209,34703.9861,4423958.35,211558.954,9,0.591334922,37.0856017,67174.4136,73206.6604,74638.2373,1,-1783.99732
473601.785,107303.653,918497.297,12051.3845,10,0.951196882,7.25136622,8467.20394,9313.15095,9313.92434,1,-36570.3387
192902.329,575680.523,1290089.2,142939.874,10,0.941257151,5.41775188,0,0,0,0,-383140.133
158160.911,154786.82,5280405.92,10307.7874,9,1.2441943,6.86498058,82.9866218,84.1743436,92.2073575,1,-20.2641551
719.312308,192358.878,5491480.31,29562.907,10,1.22634615,5.79937834,0,0,0,0,-193646.855
1083439.27,141576.708,464004.191,157698.04,7,3.21516158,5.20344267,119852.921,136919.154,136974.767,2,-134051.443
80757.7487,51719.9599,1492039.65,32742.7327,6,2.11187317,5.14660344,9743.31731,11318.4217,11367.2035,1,-4542.41794
19148.4944,550289.586,4377601.81,34029.1743,10,0.123680779,44.0214172,0,0,0,0,-531302.47
56651.6555,162330.163,7005028.21,44837.8016,10,1.14210059,13.3346068,0,0,0,0,-108063.142
647635.099,911568.06,797367.342,899323.683,8,0.30017704,20.0802939,0,0,0,0,-264004.303
377791.816,385394.148,1829478.36,459773.883,5,0.686724409,2.72999759,0,0,0,0,-7976.80298
1202705.06,50750.0655,6242124.77,110918.08,10,0.366239636,2.43466796,96487.313,106093.32,106136.044,2,-114617.574
387128.197,183875.221,532964.924,60525.1331,5,0.53221216,7.31119624,26468.0844,31758.4316,31761.7013,1,-40608.588
86611.5185,600536.742,2302071.46,306932.006,6,3.87255412,6.90072819,0,0,0,0,-516582.42
155552.482,38539.1744,1007903.25,17532.1018,9,1.5590065,4.05652074,11818.4244,13124.2525,13131.5827,1,-12877.1549
447344.546,503041.407,6977417.33,566943.375,5,0.75843821,8.5815375,0,0,0,0,-57274.19
4068.15388,208397.6,623526.681,50173.2274,4,1.41658786,4.58381625,0,0,0,0,-204592.719
1740425.58,806849.038,1846968.39,318599.014,7,0.51176765,6.29782339,149446.415,170741.433,170795.903,2,-132987.663
5589.93085,106264.732,6993134.6,420221.55,5,0.785310866,7.89225892,0,0,0,0,-102311.696
25299.5404,358108.584,489461.18,291931.478,6,1.7442304,1.81645001,0,0,0,0,-333063.509
81368.2258,543540.146,856122.457,610133.995,10,1.44952705,40.6612566,0,0,0,0,-462541.807
827.605723,45419.8307,9770129.94,78135.7235,4,0.583455435,4.01001683,0,0,0,0,-46291.3115
9545.72141,35548.3371,1784166.95,492670.584,9,0.714003259,7.39203919,0,0,0,0,-26382.3179
1280655.99,125170.762,1864912.83,16170.7165,3,1.78970561,18.6612466,10932.4276,14574.7194,14576.5702,1,-384634.686
5569.27458,64892.555,1570758.95,232471.389,3,0.344769222,1.5277453,0,0,0,0,-59484.696
1789677.18,296519.49,1274641.08,21866.5846,6,4.58586902,4.77165883,15617.2397,18216.5255,18220.113,1,-248226.635
235629.703,112992.046,4186274.81,45294.3775,10,0.723375886,4.57711191,21251.9489,23342.7567,23377.1438,1,-11976.529
218771.728,104606.064,2893323.18,22936.6249,9,0.363051937,9.65044636,10740.9003,11930.0031,11934.3336,1,-12604.3824
14307.2051,390008.87,5122357.64,25519.4051,7,1.13973264,7.0256214,0,0,0,0,-377441.789
22177.8569,207766.323,6749685.81,827486.696,5,2.41436923,7.42023936,0,0,0,0,-190445.764
127923.174,595108.041,364418.931,150891.351,6,1.10757984,33.0417917,0,0,0,0,-467305.172
2911019.75,69468.3037,376952.202,49831.7676,4,1.31286714,13.175315,38911.4775,48638.4741,48639.3469,1,-710287.252
6619.7814,74649.8906,1346695.44,101401.169,5,3.72891419,3.31757523,0,0,0,0,-69526.8937
244547.357,45316.7114,3969634.38,65948.8813,2,1.29706858,15.4418793,35457.3168,53032.7022,53185.9751,1,-97993.3886
163298.944,143961.623,6598194.52,365397.364,7,3.83017823,7.09327148,21047.0161,21200.0764,24053.7327,1,-85.8466666
28112.5289,179096.696,5666356.73,444924.448,6,1.2872692,3.90644697,0,0,0,0,-153158.273
7240.50917,283723.897,7216751.87,378423.037,4,0.558360684,19.9455099,0,0,0,0,-277684.446
466.697091,47642.9877,2015522.16,29255.264,6,1.84592837,3.66227157,0,0,0,0,-48285.2354
62552.7328,75492.8807,1782790.46,19089.6961,2,1.44986215,41.7091488,0,0,0,0,-13710.5802
78324.5479,219482.999,3156302,49195.0751,3,1.06020613,7.05988668,0,0,0,0,-142155.867
2744.8219,179940.603,9794697.47,232967.486,8,0.758004207,4.38847316,0,0,0,0,-179408.724
21367.8683,804023.805,1121033.71,10541.9604,2,4.15241556,4.24896082,0,0,0,0,-784043.417
6249.74665,38673.6316,4475808.8,22477.3612,10,1.56660981,7.23035372,0,0,0,0,-34513.854
28007.4461,57080.5191,885709.842,16183.6431,5,1.7117451,3.97183844,0,0,0,0,-29524.9686
2370368.15,119657.643,3525899.41,50816.3668,6,0.616121157,6.72061077,41342.8682,48228.5817,48233.3462,1,-374751.191
118248.661,311067.804,3032433.34,16090.7752,10,2.10382068,35.8900504,0,0,0,0,-194720.692
2875.76733,94539.5973,1491036.34,668491.454,5,2.68730031,0.56906583,0,0,0,0,-92858.1258
200287.08,178069.385,2540234.72,43695.3616,4,0.801240847,3.82733058,3768.89026,4699.22936,4711.11282,1,-5334.6186
1048138.65,335555.983,9959046.99,23133.2821,5,4.09510187,7.14006079,12862.4048,15394.1374,15434.8857,1,-137866.372
349103.451,218847.66,633301.087,163529.415,5,1.08305919,5.74610548,50737.9949,60845.7089,60885.5939,1,-25908.0368
159956.65,752430.792,377714.861,42907.3804,9,0.404088497,3.73433658,0,0,0,0,-592519.636
342055.572,250743.869,2333538.52,22537.1451,5,0.411180359,11.6949509,4997.32304,5994.95252,5996.78765,1,-18171.7154
20075.5059,67836.5872,4868847.57,37893.1916,6,0.542945898,4.78629941,0,0,0,0,-48549.0159
66301.6046,590823.42,500223.017,24392.6371,8,3.75385085,6.55556501,0,0,0,0,-525081.506
4661.26515,445815.8,1777290.25,698364.185,5,1.58436729,9.75667915,0,0,0,0,-441993.844
52728.9131,147921.969,5648767.36,262409.253,2,3.19861227,14.4556039,0,0,0,0,-100578.516
868.616418,204348.003,5853824.84,23552.1203,7,0.563371409,9.30038755,0,0,0,0,-204462.361
510427.009,847656.705,682999.083,133496.127,8,0.729840392,3.5346949,0,0,0,0,-337378.274
830964.732,300930.62,9721886.06,19890.5624,5,0.976701418,3.99078166,10512.1267,12605.3502,12614.5521,1,-104979.287
22001.9099,558715.412,3343235.84,136962.25,9,0.527001371,16.4287041,0,0,0,0,-537238.655
1605242.91,47850.5693,682944.903,85808.4785,3,0.988008711,7.22956603,62425.9947,83228.7791,83234.6596,1,-518917.052
1393.47408,258231.37,7562508.8,35930.6386,6,0.627375434,5.74036712,0,0,0,0,-258252.063
162424.465,426656.255,417952.656,263500.042,4,0.767290497,12.9274546,0,0,0,0,-264327.376
6378.50847,70893.5844,301620.373,283111.01,4,1.68617402,14.511977,0,0,0,0,-64666.666
1883663.16,78966.2753,4335322.4,225678.31,4,0.938386582,9.27596347,172711.711,215698.297,215889.639,2,-448873.053
2234.23205,249622.915,1590061.17,10137.0182,5,0.773348576,5.89722341,0,0,0,0,-247755.202
283601.913,904845.92,5547120.96,73673.3098,2,1.5639381,10.4253759,0,0,0,0,-623829.806
5565.59355,894392.621,445637.795,570139.318,7,1.16762466,6.64668496,0,0,0,0,-888982.12
445.949432,52870.779,4530576.15,247898.998,2,0.583352663,4.42331363,0,0,0,0,-53212.5862
2492685.35,30859.4313,604899.604,57514.8813,6,0.774393798,3.67696573,48684.4805,56797.2941,56798.5606,2,-410217.009
1531130.62,32183.0255,1827096.78,59118.7129,6,1.91889733,4.25194779,49561.8499,57806.0619,57822.1582,2,-249163.954
9111.33233,108405.174,3906413.52,100310.588,3,0.743739154,7.76390523,0,0,0,0,-100159.819
425650.214,597986.901,3732647.67,75949.9055,6,0.947760783,33.7828851,0,0,0,0,-173391.131
292783.879,835434.039,4297543.68,52914.0465,9,2.63438197,2.52927618,0,0,0,0,-546024.637
478284.772,523426.261,5004165.69,97862.8073,3,1.16126107,6.74429671,0,0,0,0,-46873.5734
771.476268,61321.6294,2085280.98,636893.783,10,1.16098855,7.71692206,0,0,0,0,-61271.7589
26044.8268,30440.2345,2446040.71,197007.29,7,0.658686188,2.43168788,0,0,0,0,-4875.63815
820136.848,304419.797,5103523.52,32895.4407,3,1.1534303,4.46752066,15454.8282,20593.6074,20606.4376,1,-170894.151
334917.436,65526.1368,805562.4,17384.6779,6,0.632045011,13.7670066,11978.4611,13973.7381,13974.8712,1,-44847.788
137553.475,180724.868,5631515.23,546556.977,9,2.63650223,10.796835,0,0,0,0,-47596.8781
106712.046,46266.0143,3314909.83,27258.5191,4,1.58237824,9.76757012,12004.8558,14946.4975,15006.0698,1,-14428.4444
1545061.11,104577.243,5430685.77,23708.3666,6,2.07764212,6.64668496,18896.0929,22035.5994,22045.4417,1,-238771.597
1042208.67,72185.4266,3304001.26,12938.4953,9,3.68810641,5.54956231,10794.7001,11988.1479,11994.1112,1,-106842.932
9323.16551,89526.9553,4526274.87,64075.3437,10,0.613570624,12.102496,0,0,0,0,-81031.566
487.017082,828827.106,2534709.98,290870.633,2,1.09292003,21.8384141,0,0,0,0,-829165.792
225566.813,302450.698,1500916.48,10873.7003,9,2.52935205,4.36991049,0,0,0,0,-78015.434
175820.612,86904.6166,837793.04,42910.1973,5,0.610044925,2.73023503,18048.8977,21651.6688,21658.6772,1,-17718.2646
339711.732,110006.16,526460.106,90861.2557,9,0.562758675,4.01001683,55265.6811,61396.3955,61406.3123,2,-25471.8272
195499.394,45778.7304,640914.427,21652.0907,6,0.650736193,5.89989768,14200.1793,16564.6879,16566.8758,1,-24909.6753
985.94026,98463.818,6065342.19,67831.5421,7,1.03557299,6.3153138,0,0,0,0,-99350.0401
157146.369,208695.631,1406742.12,65105.689,7,1.37871037,7.22226137,0,0,0,0,-52127.3523
313.381326,187836.488,1257727.48,315694.917,2,0.916665906,7.27409295,0,0,0,0,-187866.748
36908.1966,241530.343,1390627.78,18246.5181,6,0.709603377,1.36512392,0,0,0,0,-204916.273
1442496.17,77909.5443,359627.518,116511.669,5,2.61545374,2.70043206,91818.0648,110165.742,110181.678,2,-272624.467
7048.64007,450572.737,334425.421,153351.688,5,0.663156863,8.34943355,0,0,0,0,-443590.201
7671.18856,893747.095,1118783.56,391827.614,3,0.344502991,8.1251597,0,0,0,0,-886190.787
1158085.69,53495.7574,6905478.74,373563.433,8,1.99640948,5.84592786,313123.239,349505.182,352263.644,2,-127865.401
17746.7099,175169.247,2796734.22,262224.323,10,1.47775509,3.99078166,0,0,0,0,-158654.396
377846.305,245366.186,308137.157,660197.004,7,2.96142868,7.95167772,201569.451,229701.724,230365.087,2,-18451.7797
852098.75,474669.14,1325707.15,353886.621,5,0.745235908,5.3847226,130431.014,156398.307,156517.217,2,-75083.2054
1171.93417,79360.0198,309445.652,24659.6058,10,0.589646852,12.1749713,0,0,0,0,-78242.4712
54282.0891,350911.928,449196.238,60028.1592,9,0.260884735,15.0870286,0,0,0,0,-296664.768
211074.51,102680.398,428023.99,10363.8764,4,1.59215527,4.47061125,4249.54366,5310.99792,5311.92957,1,-27024.0278
673.11319,205713.141,2838402.14,14504.8678,7,0.750165636,5.9087152,0,0,0,0,-205674.684
2372177.54,188013.158,1510458.99,50759.1528,5,1.29168282,9.99960412,38933.5626,46716.1136,46720.2751,1,-436483.173
12662.5136,617219.704,842003.83,834222.42,8,0.258218697,1.7858481,0,0,0,0,-604621.995
683.507143,40271.3674,1200290.89,808084.002,6,0.951893672,3.49882781,0,0,0,0,-39928.4114
460.572641,542879.867,3392013.78,30596.9288,6,2.21377509,6.21060273,0,0,0,0,-544657.493
236849.888,642341.191,4152945.94,929451.17,4,0.58906525,9.92470927,0,0,0,0,-406220.471
434.589563,104201.633,633681.956,148676.771,8,1.80522216,10.7235771,0,0,0,0,-104108.008
3017.4589,270776.847,2505891.69,145978.72,4,4.15134688,1.19760668,0,0,0,0,-270860.082
10449.2455,488657.417,4329108.72,109989.576,4,1.53039612,14.6297616,0,0,0,0,-480182.911
290142.106,132967.942,2075255.61,17252.3259,3,1.89098661,13.0982536,6954.39616,9264.43343,9272.52822,1,-51819.9077
18333.7593,33883.7133,6613486.99,211964.828,9,2.10493687,1.5277453,0,0,0,0,-19699.2752
134597.546,52128.8087,8694212.27,170816.933,2,1.41794947,7.25136622,64902.9077,94571.0963,97354.3615,1,-36018.1433
94500.7433,551409.696,2154425.55,301797.771,2,0.772327232,5.00281233,0,0,0,0,-457404.905
242116.38,339718.955,2302004.03,440980.009,4,0.421438249,19.9163884,0,0,0,0,-97891.7413
1619803.24,225457.177,303269.777,17062.0506,10,0.932007074,32.1427292,13351.1405,14686.1232,14686.2546,1,-139412.467
74929.7031,597702.674,392710.607,238127.96,9,0.51976601,3.52439653,0,0,0,0,-522833.811
24656.9044,919745.882,3812256.82,716894.81,3,2.43049147,5.6469434,0,0,0,0,-897850.723
332498.163,533016.807,3752333.88,823698.249,2,0.344894564,4.520692,0,0,0,0,-200904.385
2810395.26,123588.825,1777755.17,151221.698,2,4.43863622,4.35716797,96225.826,144224.658,144338.739,2,-1339044.66
9986.35083,30951.9776,3879199.71,857812.452,8,1.03684526,6.64668496,0,0,0,0,-22164.4732
1345418.9,475968.034,620722.755,106332.984,3,0.605939135,2.97777169,51527.4182,68699.1272,68703.2242,2,-289710.463
2914.02594,32586.4418,1249585.65,997775.441,4,0.209953609,9.75667915,0,0,0,0,-29750.6141
1040.50757,61304.254,1260476.02,51479.7848,9,1.31035083,18.7617959,0,0,0,0,-60756.0462
350.521402,240578.394,308161.634,30585.4912,8,0.540416394,23.2773234,0,0,0,0,-240277.511
958260.419,85853.4669,4506118.43,271465.219,7,1.35968736,49.0247341,215150.193,245117.684,245885.935,1,-121260.039
2437172.64,249484.336,9469478.37,608387.918,8,1.49662555,4.45336043,481537.319,538379.181,541729.484,2,-257741.527
186002.977,72606.1368,470719.958,21284.9578,5,0.753003511,12.6013132,10802.8222,12961.7189,12963.3867,1,-22640.7481
302.217835,92583.5059,1128351.46,64273.8716,3,1.33598843,1.70829376,0,0,0,0,-92730.6068
58054.222,575359.504,891755.298,108799.261,5,1.36978962,14.1169247,0,0,0,0,-517669.37
2586.90345,940229.557,1008654.88,32376.1437,2,0.729306085,5.01233634,0,0,0,0,-937861.914
7537.59548,185793.182,3134636.92,10476.323,2,1.25460519,7.26941274,0,0,0,0,-179427.786
1685.94495,838955.778,1875905.15,97357.4428,6,0.66864707,14.8705832,0,0,0,0,-837643.699
3479.70861,190037.532,355508.912,37393.9787,6,2.46141509,23.6796402,0,0,0,0,-186818.645
1678.64576,260943.298,399468.72,75935.0536,6,0.807299538,5.6469434,0,0,0,0,-259360.774
4768.29062,55812.984,5813733.55,65013.8907,9,1.20936038,24.3377988,0,0,0,0,-53140.3414
10881.7173,32671.5599,2021843.54,20223.0871,3,1.39300991,17.8144506,0,0,0,0,-22629.3204
1484102.97,138338.428,688293.452,27070.8878,9,1.13662424,10.256626,22088.3891,24541.7811,24542.6546,1,-149450.275
765107.191,538553.323,3369209.58,657709.992,3,0.974666739,6.31056848,144724.626,191978.063,192966.168,2,-73651.581
1859.84441,97753.7171,716369.839,214489.705,6,1.93107244,20.6462403,0,0,0,0,-96306.2012
1157710.48,85555.2795,430165.466,197341.741,2,1.84089844,11.3253799,121783.39,182629.804,182675.085,2,-535561.036
13204.9476,616373.179,1126093.72,11249.411,9,0.624692879,24.1107508,0,0,0,0,-603377.907
333509.551,102861.84,4544867.67,396275.123,6,0.547080711,71.1625896,232955.273,270347.575,271781.151,1,-36902.9518
494.111483,244373.487,696159.421,22444.7612,9,1.77823277,7.76006753,0,0,0,0,-244248.357
188540.37,776422.427,6210687.67,41529.238,3,2.22139306,1.54194157,0,0,0,0,-591994.242
5258.54184,119365.396,981458.413,983376.474,5,1.76525566,1.45362226,0,0,0,0,-114623.255
2080.10034,40994.4796,7551207.19,250984.844,7,2.00647715,2.9770532,0,0,0,0,-43430.4224
1565487.89,316963.777,1037669.95,34454.8468,9,1.57766827,2.71303642,24719.6966,27463.9415,27466.3296,2,-138550.114
4874.03313,69284.9766,2549177.36,150990.915,6,1.99374948,6.36264818,0,0,0,0,-65925.8231
326.873119,91622.4557,4492473.63,364396.377,4,0.763135136,62.8424801,0,0,0,0,-92317.4498
635783.608,479099.856,6181122.3,174903.605,4,0.628259895,11.038246,34164.7989,42607.2988,42705.9987,1,-38432.2624
201454.662,44359.5318,3409451.52,19295.4047,5,2.01735206,59.5564379,12361.0974,14804.155,14833.3169,1,-30643.2308
162128.166,936601.898,1560163.14,307212.064,10,1.64332759,13.1297322,0,0,0,0,-775237.922
5511.58206,245056.334,9780605.2,48169.2851,9,1.07056794,5.13174601,0,0,0,0,-242665.707
551.235376,165619.447,385891.285,201706.006,2,0.754586126,39.9721418,0,0,0,0,-165155.004
20588.5667,83314.3964,8490040.73,118932.258,10,1.55870718,0.920046234,0,0,0,0,-66670.2373
1606917.1,120011.648,419933.013,122581.037,2,0.453153655,1.99736859,75612.6411,113415.835,113418.962,2,-743362.874
30767.4755,233938.578,5088695.63,571192.194,3,1.10527921,13.3681806,0,0,0,0,-204847.535
12952.4146,341825.436,3180073.31,785144.495,4,0.974638236,9.97313994,0,0,0,0,-329796.843
6621.1628,140232.883,4886169.3,83455.7036,8,0.694026175,5.86551075,0,0,0,0,-134622.489
2085339.89,124504.523,9886899.17,253841.112,4,1.03742894,5.99808511,190238.633,237262.177,237798.291,2,-483927.298
