floorA_days,coupledA_days,floorB_days,coupledB_days
1.093653483997022002e+00,5.841529879116841295e-02,5.685170275985953481e-01,4.079126994849879839e-01
7.771023210365916034e-01,2.550887607930475420e-01,3.750639185402546705e-01,7.622074700721220175e+00
1.211847004067956979e+00,4.133030329806482439e-01,3.355457009840929761e-01,5.755014742081503432e-01
2.850302242952227130e-02,4.928700394882225971e-02,2.403443589959754600e+00,2.351545412997425810e+00
1.647878213625035393e+00,2.074995539804871947e-01,2.029081827566024732e+00,5.806277807637785782e-02
1.035332228225599893e+00,1.105346092985026507e+00,6.727524152516733302e+00,1.111708039688594551e+00
2.722280735798422446e-01,1.625537013286319610e+00,7.706921115140080047e+00,2.521801877067736397e-01
4.379622496449731561e-01,1.219297423393672503e-01,1.572281567391277113e+00,1.407997286708696505e-01
5.729376342013252632e-01,5.138303512295343961e-02,2.210796943118194413e+00,3.604761920581782408e-02
1.220123703129108561e+00,1.229800495729339443e-01,2.252202576298608164e-02,2.281315705528017990e+00
2.468576943372978505e+00,5.552518489551525049e-02,7.049211467253378993e-01,4.449451810873149005e-01
2.883252848789543132e-01,1.025525908106037054e+00,1.030558252037946154e+00,5.672309365066084963e-01
3.386418854479331109e-01,3.705798368168706780e-01,3.335019740796219434e+00,6.717879012865303201e-01
8.919773081750821397e-01,5.027444714081078514e-01,4.953832778171825879e+00,2.440960679012096068e-01
8.184246865641204849e-01,1.440583434226921256e+00,2.462642510023443254e+00,1.620224260825927076e-01
2.325419105252588547e+00,5.793103583100508436e-01,1.359749062223028382e+00,8.275018004061213128e-01
5.553061336616971211e-01,1.050663611615822335e+00,6.594921511983169893e+00,1.875340610308331879e+00
4.051144125074446906e-02,3.913855145365187360e-02,3.250234352827398587e-01,3.555018596902834727e-01
3.026234436410758510e-01,7.112956692197361930e-01,3.531671062618873425e+00,6.292125132765490347e-01
2.069197389241872909e+00,3.636771085173564177e+00,2.309921091170515695e+00,7.717393215425916164e-01
1.462288349145844935e-01,2.354025349362584910e-03,1.569318256180687321e+00,2.258745189578141854e+00
6.664561941190579875e-01,1.792834831113976624e-01,2.002491631215029599e+00,7.126651635653382666e-01
3.663323397326655462e-01,5.214135674325122149e-01,3.157721771608381633e-01,1.318595951938494659e+00
2.403594882519874076e+00,1.170520444557186845e+00,2.343481073132363812e-01,4.156781969105390218e+00
9.000457136230395339e-01,4.627751437354220010e-01,6.331496712210251232e+00,2.398735000232074199e+00
4.134350142548145257e+00,1.931395424364655278e-01,1.203986701982032281e+00,4.532401810778520779e-01
8.254244628076830015e-01,8.483452606063340840e-02,5.290318047011491887e-01,8.667759992946684200e-01
6.587167034754468631e-01,3.245010437566046152e-02,1.691535190667545985e+00,1.973414529190645306e+00
4.922101533427395426e-01,2.016310786871788052e-01,1.967177621721907466e+00,1.660428888746347809e-01
3.426720420535220857e-01,5.670227226871629167e-01,1.964006014771468023e-01,4.859864631031834747e+00
4.667177824580423517e-01,1.369668891559467361e-01,9.668959005045983934e-01,3.148332439547124051e-01
6.968444256647789992e-01,7.223210649714527642e-01,5.364332326457899924e+00,1.747422676903058192e-01
1.276457340996093981e+00,8.117220935852348385e-01,3.151517737971024413e+00,3.029502111375001472e-02
1.716847373733445314e+00,5.795586514928557399e-03,3.018277512583196653e+00,2.840029115790733139e-01
1.580057712977108453e-01,6.426183151226912138e-02,3.558437953485221517e+00,9.621595573999661699e-01
1.255867660496981397e+00,3.723444063612910832e-02,2.622820986811053245e+00,6.152550882819810552e-01
1.638422577391632551e+00,1.169011791309997050e-01,1.600715621106294784e-01,2.360426749169278970e+00
4.312510591428583284e-01,1.310054620449302987e-01,1.594426776126623979e+00,1.840724045730078196e+00
3.166046864558872409e-01,4.002441612291320339e-01,1.117431331681529860e+00,6.921811974365056352e-01
2.869588105543980361e-01,5.476700132636310586e-02,7.870369540026445065e-02,1.469709455711295742e+00
9.799245040556164854e-02,3.565147756341771612e-01,3.779420993815752805e+00,9.831296486450212813e-01
7.141857874381526416e-01,1.864736520538426146e-01,4.624773120238946655e-02,3.870311184352947520e-01
3.922898435987068888e-01,4.719347154516255471e-02,4.801037321961156290e-01,1.045251412136634084e-01
6.521954878007946155e-01,2.996674578496729691e-01,4.791940532869566338e-01,9.887344813148361000e-01
1.145795380833830868e-01,1.987613650372813401e-01,2.255963460687106792e-01,2.427181680626578353e-01
1.494991872240122532e+00,3.609279958684981637e-01,2.592934961803524452e+00,3.668553610616638316e-01
5.667737770157864619e-01,3.526847386826036934e-01,7.915345444326332691e-01,7.895895314112587934e-04
1.125746350935884932e+00,3.530257280679457987e-01,1.820241907885609800e+00,2.725172722487110080e-02
6.455606109195283215e-01,5.163911617530563269e-01,1.424510815890204785e-01,1.796927181849166111e+00
2.652001655301400529e+00,6.278970770072072050e-01,2.299007803960564367e+00,3.355932107250751417e-01
3.033966604537566628e-02,2.887959814246540136e-01,1.715178345075914823e+00,3.046586907297489155e+00
8.251599936787083756e-02,6.871183148751084692e-03,2.894906560128301720e+00,1.040657082416131196e+00
2.819499333019152565e-01,5.194510536271357282e-02,7.612174577654540197e-01,8.363574608075702299e-02
1.345045736718123996e-01,5.518380616029661817e-02,1.903848473122921603e-01,5.120518453229909728e-01
5.493081603100460342e-01,7.985740717788322174e-01,8.644148631882414557e-01,1.872606987519384703e+00
1.188181682175756482e+00,7.094653946153892110e-02,1.242026363643196740e+00,9.334402684052703347e-02
4.741821876183053952e+00,1.595529624139641611e-01,1.724884022544828976e+00,1.618492387618447825e+00
1.335795710799667635e+00,4.137136821051136670e-01,3.532559141355833709e+00,1.853807126797868854e+00
4.477290191175800071e-01,4.812911138791005627e-01,1.220718810188180736e+00,8.637672675061837391e-02
5.118150755193704438e-01,6.274758831053499630e-01,3.684887490066376947e-01,8.829436424534474748e-01
3.942511816108010825e-01,5.712455685096846231e-02,8.925335253239278233e-01,4.107145671151318234e-01
1.816053730653031106e-01,2.986379753785293745e-01,1.339044285332057660e+00,1.225176692063751460e+00
9.033107110177989174e-01,8.958608384027892946e-01,2.654339316143446315e+00,1.312125849076457795e+00
1.978204518203077189e-01,1.739915317814988871e+00,1.521984159726903707e+00,1.477668340563981220e-01
8.678334719631257688e-01,3.643641280711097663e-02,9.041289092532424077e-01,1.974655975374383088e+00
1.201446982283293163e+00,6.462013904153781317e-03,2.305391224030532538e+00,1.852066960877368079e-02
1.755313674386774214e-01,9.155126513940387012e-02,5.458120193612734816e+00,3.348372662292622981e-02
8.184041443252598746e-01,1.357747238869878581e-01,2.024669413146142904e+00,9.052514326456890803e-01
3.749101909751948458e-01,3.866093055037952975e-01,1.156879756068247556e+00,4.020773811122147490e-01
7.806709056049089546e-02,5.644413764562634661e-01,4.028402867546655663e+00,1.632011105616036017e+00
1.187311385819697973e+00,1.248423301125330537e-01,4.386516140832570354e-01,1.337537197711839321e+00
3.703814140742170302e+00,3.830929090497416090e-02,4.296893812934102219e-01,1.849688400130394261e-01
1.596053312303260752e+00,5.747044848262224948e-01,3.535628958324016913e-01,2.755466228239165538e+00
2.100906043465619710e+00,8.150753840252425997e-01,2.582577002232981922e+00,6.266624798578346311e-01
4.322170325637212374e-01,3.782897959191415249e-01,6.492698389065759690e-01,7.639476338423984991e-01
1.342245987319522937e+00,7.956973373310977093e-02,1.643153601765406702e+00,1.242763785063217385e+00
1.192604470629136548e+00,2.739265561975941510e-01,1.594483839491826482e-01,1.092312472427477976e+00
3.661433568803238447e-01,2.730410343848470034e-01,2.030798319654672834e+00,1.045391226197370571e+00
1.277755140315859350e-01,3.484126436640592739e-01,2.570125210660981763e-01,3.592283579750896294e+00
1.971705209890260102e+00,1.476806296966725884e-01,2.457308951132604946e+00,2.093115273928458364e-01
3.461873070852515277e-01,3.488609323588122146e-01,1.134670163898780171e+00,1.270713881611090779e-01
1.713229345993930286e+00,1.414539974606474348e-01,3.588348642601358218e+00,8.532337907905702679e-01
1.744575607685859397e+00,1.882016239163940341e+00,1.724214881577237901e-01,4.925922607120048480e-01
2.725609106105010837e-01,1.924283637225847610e-01,2.892540946612474961e+00,1.470086605789932443e+00
2.776362833382922668e-01,1.161152328438401327e+00,3.784435981334849597e+00,5.194389555164711236e-01
1.914162677183679939e+00,2.029410621184758234e+00,6.565621971544225666e+00,5.666650545780436588e+00
2.957703602405172272e-01,9.180183436197697500e-02,1.881994238194013569e+00,3.335179517293210827e-01
1.594947254971416095e+00,1.063926939634415392e-03,2.620988546161076904e+00,3.386029975346953047e-01
8.118368720805874128e-01,1.252117463542482823e-01,1.703555063941809999e+00,6.857713898719230983e+00
9.780745866702919011e-01,4.001403665159154466e-01,2.778303442913255150e+00,3.700622320698292000e+00
5.963669568050632419e-01,9.759880143403625308e-01,7.225085160308543086e-01,1.267197622445318750e+00
2.313211832492173547e-01,1.528589445686600878e-01,3.230599318267391440e-01,9.723571141110042282e-01
7.530946893012060439e-01,1.741400366718478393e-02,2.829901198941109364e-01,7.538818724055521558e-01
8.545571267001063065e-01,8.894194689575975199e-02,6.343145018582180272e-02,7.202374346271486760e-02
4.800929727690765869e-01,4.773283958704887531e-01,1.090686860883081311e+00,1.272188408528297510e+00
1.628360888056629596e+00,2.244930684737972137e-01,4.542066618166957365e-02,1.829466867471494007e+00
3.329919255472539419e+00,1.882078197350067414e-02,1.282917109839982084e+00,1.105894727800657007e+00
5.861603687825939213e-01,4.963593337969362529e-01,6.278726358366182314e-01,2.172348177616170994e-01
2.375569591126732938e+00,3.717537714793939241e-01,1.517193453293402383e+00,2.689604700580304208e-01
2.970617882986363867e-01,1.088616881901666167e+00,2.905743570812059584e+00,8.696779131004338526e-01
2.086762031344298884e-01,3.632099248446062079e-02,1.480540645277270917e+00,8.817265575674919642e-01
4.371907880571828664e-01,8.604071580147097664e-02,2.998698470216178968e+00,3.712852712074186545e+00
7.357315191315783043e-01,8.830936574663103000e-01,3.050088744653436379e+00,2.918878900420568412e-01
6.125696823367081656e-01,9.317725233593623368e-01,6.892525902789399250e-01,1.435739756073403761e+00
1.690189788882133781e-01,2.623228269200249610e-02,1.984206865602734099e-02,2.546788295990279227e+00
2.180623907595796995e-01,6.319489264417913095e-03,6.758461517311635802e-01,6.567443843438773854e-01
3.559336189652829718e-01,2.474023751525419590e-01,1.888647774448261263e+00,9.919096147624988369e-01
1.000405795504570650e+00,1.529672276376258799e-01,2.406762228534787607e+00,7.737633123605894836e-01
8.058042693941233625e-02,1.603956194315926176e+00,4.770346155701086666e+00,8.000180574392623534e-01
7.757854095734116884e-01,1.921610878164312641e-01,1.349292042941638403e+00,2.671529398642145670e-01
1.753247673597043421e-01,1.216333443251554625e-01,3.569393172767062333e-02,2.176872524128675934e+00
3.855467985380808260e-01,1.131537238840124027e-01,1.921896464122034631e+00,7.468196692583407570e-01
1.198940411570720510e+00,3.239574846803645158e+00,1.124898429643687692e+00,2.849705568286082791e-01
1.942581699907439396e-01,3.559562330235481742e-01,3.778056566569700236e-01,1.155770619909660901e+00
9.296921872350499827e-01,9.984738036471793032e-01,4.036823447167198209e-01,6.401223421375299427e-01
1.046077087428271435e+00,2.147781153655594188e+00,1.436234526789054389e+00,8.135668238027938814e-01
1.045102790246857261e+00,4.579299453553752758e-02,3.722156379918368230e-01,1.096445419175585023e+00
7.166268406001689018e-01,1.537581265277866427e+00,8.007627450110161860e-01,1.632966806414364869e-01
9.412165856091155025e-02,5.680648002023848120e-01,1.446675715117167638e+00,1.574594349281986716e+00
2.053462602748165333e-01,6.169784224955037200e-01,5.541511930634044347e+00,6.566572755890267565e+00
1.094921415945647514e+00,3.418225954063073280e-01,9.388737913021143466e-01,1.015874151419233984e+00
1.849495929721383103e-01,5.320081748745837391e-01,4.048762761758632145e+00,1.774555856785473562e-01
4.502813791114433251e+00,1.329657321208588927e+00,1.560155793740189090e+00,1.466473851907662274e-01
9.009343116514245686e-01,4.964757471390364163e-01,4.204532855781137890e+00,4.475568866659539180e-02
5.297393378531530805e-01,6.711793870228369707e-01,2.972195195056506201e+00,2.978830004325502268e-01
5.760445390527477172e-02,6.756608645872231866e-01,7.615921203462069355e-01,7.371001237764210900e-01
3.705601848495811979e-01,1.048104177025088291e+00,8.203688263238254619e-01,4.139827559461918050e+00
8.498005576494783997e-02,1.328878078129094031e-01,4.971828784911709320e+00,4.808673908516341439e-02
6.594995092610083098e-01,3.779648092536392473e-02,2.613742246044630679e+00,6.077678222791781382e-01
3.175913759883266518e+00,2.501910707049295746e-01,3.012527468916647688e+00,3.397909637629118684e+00
1.264324892388413613e+00,4.358012262064132614e-01,2.377332208728430082e-02,6.569653983684265341e+00
3.537071285377238472e-02,5.296508127886865314e-01,9.524334086201052818e-01,2.005126525170843443e+00
4.142920027075051026e-01,6.059532350094777309e-01,8.292712389011769325e-01,3.147853621217075126e+00
3.412713943708471920e-01,4.342055005756898650e-02,4.604892474423659898e+00,2.512797131624405211e-01
7.064982724919359747e-01,1.760102151392668179e-01,3.354989857697912914e+00,4.472605331985355925e-01
7.786609802280622938e-01,1.760647579184425826e+00,8.779521478078423646e-01,1.286558064159745385e+00
2.056677977762194909e-01,1.227661685819562420e-01,5.726195912034548030e+00,1.314739630319052832e+00
3.073254127922007695e-01,7.203684418843595560e-01,6.106036477390632683e-02,1.809931042897396924e-01
3.104897084828043274e-01,9.546161411715785583e-01,1.272441260851155720e+00,2.486678100188566554e-01
7.125600187602152413e-01,3.172800564442119220e-01,2.056562106410027901e+00,1.614561445937921169e+00
1.818199226626692755e-01,3.477137319678199612e-01,1.391093322503359486e+00,2.216934177534473915e-01
1.764315432949814744e+00,1.718076598560253077e-01,2.253708331371814921e+00,2.590569996160791977e+00
8.223250927404717192e-01,9.879665779478640220e-01,2.789648088109990542e+00,7.220640387832937712e+00
8.266141115676729767e-02,2.690141291306533677e-01,1.370508689039387829e+00,9.539893249758808758e-02
1.406872894978892785e-01,5.578456114357500939e-02,7.424366910505426909e-02,1.975155117718762732e+00
3.489310713865808600e-01,4.438631780927303483e-01,9.183149081164294625e-01,2.575473583948071146e-02
1.297548529110929882e+00,1.536508263404888497e-01,4.363864857089805760e+00,1.478166065176203858e+00
3.835199692047716602e-01,5.210682618393826064e-03,1.434970428726548120e+00,5.965761139396995594e-01
1.056560408761473245e-02,2.185044025912389054e-01,2.354472130415352638e+00,2.717454911309283294e-02
9.280251334228974969e-01,1.315151628835138364e-01,3.961909332875531486e+00,2.332155411683955182e-01
4.334016466207003815e-02,4.484862773135057101e-01,1.903340341466311259e+00,2.634529313392811600e-01
1.943750093489968300e+00,2.547736375020522304e-01,1.675710462412223212e+00,4.916854662286933575e+00
1.222635897562449614e+00,3.002143478534543067e-02,1.679318015001347142e+00,8.695896899202030239e-01
4.397575102329338015e-01,6.572065439729489755e-01,3.431527336402941941e+00,2.067879803454359511e+00
3.746782262455770618e-01,6.034905959052133673e-02,3.182211486638084619e+00,2.756876758549123618e+00
1.455339355580800520e+00,1.990033086402646367e-01,3.870295970579987754e-01,9.078414907314756588e-02
8.577104860500455175e-01,2.544286892489185450e-02,1.505507663223922155e+00,5.843400678207226820e-03
1.120005029879938413e-01,1.427846747655078519e-01,2.975723794637775477e+00,7.335723428455970252e-01
1.046595669161055620e+00,4.869104022219715167e-01,9.474089332866074686e-01,1.566080298864454878e+00
